2d_loss   	3d_loss   	adv_loss   	temporal_loss   	
0.003118	0.003287	0.062844	0.134120	
0.002454	0.003011	0.027033	0.117404	
0.002719	0.003040	0.008692	0.130448	
0.002643	0.002992	0.036911	0.126924	
0.002675	0.002953	0.040961	0.127718	
0.002534	0.002926	0.057964	0.124546	
0.002856	0.003348	0.047694	0.115357	
0.002772	0.003175	0.079878	0.128093	
0.002800	0.003149	0.048743	0.126354	
0.002780	0.003358	0.052783	0.133168	
0.003110	0.003379	0.031468	0.135518	
0.002936	0.003312	0.058919	0.133384	
0.002708	0.003102	0.011957	0.131477	
0.002772	0.003184	0.011942	0.120223	
0.002646	0.003058	0.023810	0.131059	
0.002866	0.003385	0.015791	0.126311	
0.002854	0.003152	0.006048	0.117097	
0.002900	0.003295	0.026384	0.131616	
0.002683	0.003096	-0.005874	0.118929	
0.002474	0.002884	0.030428	0.131919	
0.002857	0.003237	-0.037754	0.142719	
0.002855	0.003302	0.005716	0.128083	
0.002806	0.003099	-0.012431	0.153478	
0.002610	0.003099	0.033931	0.125681	
0.003082	0.003309	-0.023667	0.132712	
0.003009	0.003377	0.004467	0.141980	
0.002735	0.003172	0.026866	0.130558	
0.002942	0.003170	-0.024100	0.134290	
0.002905	0.003350	0.012795	0.137293	
0.003225	0.003320	0.035602	0.129051	
0.002863	0.003255	0.026268	0.137936	
0.003113	0.003371	0.053388	0.137710	
0.003569	0.003838	0.003374	0.137629	
0.002898	0.003345	0.032326	0.141002	
0.002687	0.002969	0.040260	0.122409	
0.002878	0.003209	-0.005364	0.131711	
0.003063	0.003320	0.032994	0.143522	
0.002492	0.002942	0.009308	0.137982	
0.003161	0.003383	0.048936	0.124688	
0.002713	0.003068	0.033437	0.136122	
0.002692	0.003176	0.035105	0.133232	
0.002653	0.003076	0.036341	0.127878	
0.002965	0.003252	0.066443	0.141491	
0.002824	0.003227	0.046359	0.123665	
0.002961	0.003321	0.049516	0.144267	
0.002823	0.003272	0.044577	0.133678	
0.003369	0.003699	0.045641	0.136309	
0.003010	0.003260	0.039361	0.131967	
0.002629	0.003090	0.037696	0.140230	
0.002761	0.003085	0.058759	0.140708	
0.002761	0.003139	0.076163	0.134400	
0.002869	0.003458	0.038027	0.136469	
0.002905	0.003262	0.031106	0.132372	
0.002713	0.003397	0.065196	0.130107	
0.002728	0.003160	0.057867	0.138763	
0.002899	0.003269	0.021984	0.136811	
0.002942	0.003332	0.042214	0.115942	
0.002738	0.003048	0.049512	0.137210	
0.002516	0.003101	0.058439	0.133377	
0.002889	0.003211	0.029043	0.131968	
0.002618	0.003111	0.049443	0.132527	
0.002762	0.003277	0.061720	0.129891	
0.003014	0.003524	0.069171	0.132355	
0.002939	0.003357	0.053576	0.140953	
0.002937	0.003346	0.020616	0.128031	
0.003141	0.003424	0.039756	0.137596	
0.002687	0.003061	0.034297	0.128097	
0.002935	0.003420	0.027295	0.118735	
0.002829	0.003349	0.006469	0.125137	
0.002634	0.003049	0.013051	0.126084	
0.002701	0.003225	0.012796	0.131154	
0.002948	0.003276	0.044420	0.126257	
0.003089	0.003437	0.011005	0.138935	
0.002385	0.002772	0.035869	0.128145	
0.002432	0.002857	0.027762	0.132737	
0.002624	0.003080	0.025789	0.125218	
0.002909	0.003371	0.041819	0.131040	
0.003256	0.003717	0.003891	0.122851	
0.002805	0.003114	0.003151	0.137947	
0.002609	0.003149	0.046572	0.140500	
0.002527	0.003103	0.037907	0.128374	
0.002478	0.002923	0.044097	0.119758	
0.003259	0.003607	-0.007865	0.143460	
0.002687	0.003044	0.025719	0.135390	
0.002807	0.003322	0.005739	0.134550	
0.002878	0.003242	0.034420	0.134633	
0.003123	0.003497	0.015409	0.136347	
0.002842	0.003208	0.041137	0.128042	
0.002970	0.003292	0.024852	0.122459	
0.002647	0.003069	0.037927	0.138738	
0.002449	0.002884	0.054738	0.134467	
0.002640	0.003030	0.039682	0.128372	
0.002843	0.003199	0.060148	0.134779	
0.002795	0.003268	0.017306	0.125276	
0.002533	0.002904	0.013115	0.125828	
0.002904	0.003299	0.031537	0.126018	
0.002774	0.003121	0.031653	0.127275	
0.002709	0.003074	0.052470	0.119380	
0.002951	0.003425	0.061284	0.137406	
0.003015	0.003290	0.052474	0.128320	
0.002690	0.003101	-0.008679	0.135225	
0.002830	0.003185	0.019131	0.123636	
0.002758	0.003019	0.023802	0.135156	
0.002728	0.003253	0.038736	0.137943	
0.003023	0.003347	0.048716	0.147545	
0.003032	0.003354	0.043816	0.133610	
0.002798	0.003251	0.063739	0.149491	
0.002821	0.003373	0.015310	0.151751	
0.002672	0.003002	0.034472	0.138143	
0.002812	0.003265	0.041082	0.141773	
0.003111	0.003443	0.019520	0.134280	
0.002916	0.003238	0.032967	0.141001	
0.003099	0.003520	0.028905	0.146549	
0.003018	0.003454	0.042026	0.142393	
0.003231	0.003598	0.004697	0.149308	
0.003330	0.003707	0.015955	0.148199	
0.002765	0.003147	0.002271	0.129534	
0.002815	0.003313	0.024590	0.128415	
0.003085	0.003381	0.025841	0.152553	
0.002735	0.003143	0.018849	0.139628	
0.002944	0.003361	-0.007986	0.138250	
0.002718	0.003169	0.020162	0.127391	
0.002712	0.003170	0.027248	0.140802	
0.003037	0.003459	0.026310	0.150695	
0.002716	0.002981	0.055215	0.132378	
0.002455	0.002946	0.058219	0.134102	
0.003129	0.003377	0.048861	0.138342	
0.002783	0.003141	0.082970	0.129218	
0.002668	0.003032	0.059341	0.142248	
0.002667	0.003002	0.082076	0.132850	
0.002899	0.003285	0.089207	0.136601	
0.002896	0.003371	0.076339	0.139348	
0.002754	0.003113	0.084787	0.136442	
0.002855	0.003153	0.074338	0.134073	
0.002610	0.002979	0.036647	0.129460	
0.002676	0.003176	0.069167	0.147163	
0.002874	0.003269	0.041104	0.149440	
0.002720	0.003141	0.051071	0.123106	
0.002485	0.002878	0.042707	0.128587	
0.002662	0.003092	0.043762	0.130052	
0.002824	0.003171	0.029663	0.126897	
0.002713	0.003134	0.056426	0.126966	
0.003216	0.003487	0.037557	0.128079	
0.002845	0.003163	0.029737	0.132284	
0.002719	0.003225	0.031991	0.130605	
0.002971	0.003599	0.019869	0.140453	
0.002839	0.003417	0.031267	0.138650	
0.002664	0.003124	0.062533	0.130270	
0.002522	0.003009	0.035314	0.134346	
0.002505	0.002957	0.048707	0.122294	
0.003136	0.003431	0.057974	0.134237	
0.002940	0.003237	0.079230	0.139209	
0.002788	0.003117	0.091010	0.148651	
0.002792	0.003206	0.093436	0.126239	
0.002832	0.003098	0.070946	0.134911	
0.003011	0.003298	0.072471	0.131212	
0.002907	0.003278	0.080205	0.131601	
0.003150	0.003602	0.100803	0.135236	
0.003097	0.003515	0.057360	0.135908	
0.002703	0.003038	0.057253	0.143265	
0.002688	0.003014	0.058777	0.130717	
0.002880	0.003283	0.044136	0.132738	
0.002567	0.002884	0.053571	0.123948	
0.002963	0.003422	0.054183	0.138869	
0.002906	0.003269	0.048418	0.145964	
0.002808	0.003103	0.029037	0.131308	
0.002734	0.003157	0.040020	0.129861	
0.002929	0.003431	0.035820	0.131095	
0.002607	0.002948	0.094723	0.135785	
0.002948	0.003266	0.021315	0.137125	
0.002557	0.003055	0.026407	0.144465	
0.002664	0.003033	0.024951	0.142890	
0.002850	0.003337	0.027425	0.151723	
0.002749	0.003151	-0.006157	0.132110	
0.002708	0.003236	0.029985	0.128193	
0.002728	0.003109	0.010577	0.136300	
0.002620	0.002992	0.007081	0.141522	
0.002889	0.003166	0.024393	0.134225	
0.002748	0.003150	-0.019126	0.133284	
0.002524	0.002952	0.006144	0.136768	
0.002739	0.003303	0.019403	0.134805	
0.002938	0.003218	0.030086	0.145224	
0.002547	0.003126	0.004090	0.131125	
0.002605	0.002971	0.038453	0.128161	
0.002571	0.003008	0.032100	0.128736	
0.002656	0.002953	0.060854	0.129419	
0.002860	0.003180	0.030929	0.133099	
0.002596	0.002932	0.045654	0.125148	
0.003188	0.003286	0.042546	0.129784	
0.002785	0.003227	0.019643	0.141370	
0.003146	0.003594	0.044513	0.134257	
0.002724	0.003024	0.034401	0.133154	
0.002714	0.003061	0.030802	0.123978	
0.002324	0.002744	0.047863	0.135825	
0.002711	0.003130	0.068306	0.128956	
0.003165	0.003404	0.019121	0.138770	
0.002740	0.003057	0.028939	0.122151	
0.002773	0.002983	0.057589	0.125760	
0.002798	0.003179	0.038566	0.138446	
0.002738	0.003116	0.052726	0.135816	
0.002529	0.002891	0.054701	0.131615	
0.002859	0.003228	0.051684	0.125462	
0.002813	0.003158	0.033760	0.124862	
0.002749	0.003168	0.044059	0.131216	
0.003134	0.003529	0.014440	0.128833	
0.002541	0.003047	0.032631	0.133423	
0.002525	0.002898	0.030469	0.132191	
0.002558	0.003066	0.031219	0.138494	
0.002541	0.002892	0.008516	0.135616	
0.002890	0.003274	0.029807	0.131108	
0.002505	0.002868	-0.003149	0.126297	
0.002753	0.002981	0.017564	0.129244	
0.002670	0.003099	0.021193	0.120992	
0.003033	0.003315	0.036540	0.140136	
0.003141	0.003612	0.020433	0.144904	
0.002730	0.003372	0.048927	0.129568	
0.002914	0.003328	0.048315	0.130364	
0.002874	0.003227	0.024575	0.137973	
0.002950	0.003335	0.043740	0.139433	
0.003189	0.003629	0.052227	0.133431	
0.003178	0.003759	0.047605	0.135199	
0.003091	0.003570	0.053266	0.141296	
0.002567	0.003025	0.060280	0.133111	
0.002975	0.003433	0.046636	0.137472	
0.002799	0.003142	0.040301	0.136227	
0.003311	0.003858	0.008151	0.154365	
0.002568	0.003042	0.060362	0.135883	
0.002761	0.003138	0.021216	0.135386	
0.002849	0.003173	0.022808	0.147559	
0.002710	0.003088	0.054231	0.158501	
0.002838	0.003290	0.039598	0.143666	
0.002518	0.003013	0.055435	0.141904	
0.002945	0.003317	0.038745	0.154440	
0.002718	0.003165	0.034527	0.150693	
0.002830	0.003219	0.081173	0.137072	
0.002785	0.003176	0.043251	0.128236	
0.002850	0.003396	0.060418	0.136797	
0.002703	0.003123	0.049762	0.135830	
0.002577	0.002930	0.088178	0.131805	
0.002870	0.003153	0.050824	0.143859	
0.002477	0.003019	0.097924	0.121296	
0.002493	0.002943	0.062689	0.126228	
0.002507	0.003048	0.043410	0.125829	
0.002958	0.003187	0.076711	0.131481	
0.002690	0.003218	0.035731	0.125633	
0.002873	0.003103	0.056016	0.126143	
0.002534	0.003120	0.035172	0.120140	
0.002854	0.003338	0.066047	0.136896	
0.003054	0.003509	0.036096	0.122619	
0.002631	0.003163	0.056464	0.132325	
0.002754	0.003252	0.028232	0.132203	
0.002580	0.003004	0.053443	0.136881	
0.002806	0.003104	0.052627	0.145632	
0.002585	0.003087	0.017542	0.125935	
0.002996	0.003456	0.033235	0.159124	
0.002842	0.003315	0.009379	0.140711	
0.002579	0.002972	0.010610	0.136834	
0.002727	0.003100	0.006086	0.141042	
0.002542	0.002992	0.011629	0.148407	
0.002897	0.003278	0.032255	0.136873	
0.002832	0.003334	0.021862	0.137260	
0.002712	0.003072	0.004659	0.129756	
0.002987	0.003552	0.004981	0.153658	
0.002707	0.003106	0.044738	0.126766	
0.002621	0.003005	0.018704	0.134816	
0.003033	0.003413	0.028262	0.143071	
0.002771	0.003016	0.012958	0.137818	
0.002598	0.003046	0.027972	0.127978	
0.003235	0.003707	0.040405	0.130907	
0.003084	0.003478	0.035558	0.140583	
0.002638	0.003022	0.065608	0.126124	
0.002867	0.003143	0.038625	0.134894	
0.003174	0.003435	0.066745	0.146585	
0.002922	0.003247	0.092580	0.142666	
0.002709	0.003019	0.082224	0.123216	
0.002916	0.003157	0.049606	0.134440	
0.002792	0.003111	0.047243	0.143078	
0.002609	0.002912	0.063461	0.123542	
0.002810	0.003061	0.063986	0.124766	
0.002895	0.003386	0.048986	0.138062	
0.003465	0.003840	0.019291	0.125074	
0.002960	0.003321	0.056035	0.127342	
0.002629	0.003091	0.040703	0.140554	
0.002916	0.003222	0.042827	0.130480	
0.002594	0.003247	0.048461	0.133767	
0.002802	0.003375	0.050741	0.123703	
0.002647	0.003132	0.062116	0.128171	
0.002578	0.002946	0.060886	0.125519	
0.002474	0.002843	0.068400	0.131036	
0.002437	0.002945	0.082688	0.133278	
0.002821	0.003187	0.063229	0.135206	
0.002877	0.003221	0.030658	0.135894	
0.002715	0.003082	0.048117	0.122753	
0.002702	0.003119	0.064394	0.123347	
0.002300	0.002793	0.070887	0.141666	
0.002794	0.003212	0.061563	0.135796	
0.002976	0.003283	0.089369	0.147308	
0.002696	0.003149	0.037832	0.128697	
0.003166	0.003506	0.060634	0.136334	
0.002695	0.003152	0.039281	0.133990	
0.002780	0.003233	0.058339	0.132335	
0.002748	0.003163	0.043658	0.132766	
0.002646	0.003121	0.053087	0.135078	
0.003267	0.003561	0.021519	0.145726	
0.002736	0.003102	0.055520	0.145901	
0.002478	0.002912	0.061761	0.123263	
0.002716	0.002960	0.049062	0.139294	
0.002683	0.003124	0.066071	0.122010	
0.002537	0.002939	0.041418	0.129642	
0.002770	0.003113	0.024648	0.124648	
0.002665	0.002946	0.037786	0.126103	
0.002641	0.003098	0.063488	0.126334	
0.002452	0.002877	0.041181	0.130535	
0.002325	0.002819	0.069636	0.148199	
0.002665	0.003088	0.057330	0.121003	
0.002716	0.003086	0.044997	0.127467	
0.002643	0.002954	0.047578	0.129238	
0.002746	0.003325	0.041129	0.124056	
0.002680	0.003021	0.039068	0.123303	
0.002690	0.003279	0.057469	0.122876	
0.002780	0.003288	0.047554	0.140532	
0.002572	0.002922	0.052221	0.130429	
0.002928	0.003278	0.062080	0.134471	
0.002456	0.002913	0.077512	0.118930	
0.002589	0.003089	0.063611	0.131117	
0.002821	0.003166	0.059555	0.123956	
0.002919	0.003308	0.056896	0.133034	
0.002906	0.003356	0.072218	0.130384	
0.002554	0.002921	0.028350	0.137024	
0.002699	0.003099	0.060734	0.128688	
0.002707	0.003003	0.022880	0.131477	
0.002794	0.003116	0.046473	0.125051	
0.002786	0.003174	0.021636	0.129976	
0.002710	0.003175	0.026329	0.133532	
0.002411	0.002908	0.020629	0.125152	
0.002544	0.003073	0.020455	0.129340	
0.002618	0.003035	0.007060	0.130448	
0.002689	0.003040	0.018736	0.125262	
0.002966	0.003430	0.011262	0.120048	
0.002715	0.003051	0.055969	0.136521	
0.002341	0.002882	0.028951	0.131779	
0.002467	0.002812	0.057895	0.129035	
0.002569	0.003105	0.047301	0.129365	
0.002673	0.003007	0.018446	0.141423	
0.002911	0.003278	0.007638	0.132020	
0.002507	0.002998	0.021723	0.114338	
0.002424	0.002843	0.068256	0.141484	
0.002582	0.003097	0.058963	0.136462	
0.002770	0.003187	0.010543	0.130391	
0.002551	0.002938	0.049411	0.119436	
0.002650	0.002947	0.076657	0.124216	
0.002987	0.003407	0.023473	0.149226	
0.002691	0.003024	0.034370	0.129591	
0.002710	0.003038	-0.012774	0.134538	
0.002838	0.003085	0.017232	0.137791	
0.002710	0.003052	0.004463	0.127329	
0.002566	0.003083	0.022738	0.142078	
0.002361	0.002829	0.029379	0.129374	
0.002755	0.003171	-0.007376	0.132580	
0.002682	0.003098	0.026045	0.133729	
0.002766	0.003058	0.033095	0.127452	
0.002465	0.002706	0.043546	0.126067	
0.002349	0.002892	0.036436	0.125331	
0.003248	0.003655	0.004929	0.132048	
0.002705	0.003026	0.053870	0.128361	
0.002651	0.003197	0.064949	0.138111	
0.002912	0.003233	0.014394	0.132699	
0.002511	0.002991	0.059734	0.134826	
0.002818	0.003162	0.039929	0.141608	
0.003063	0.003390	0.058605	0.139037	
0.002568	0.003144	0.021723	0.129227	
0.002733	0.003251	0.037017	0.142612	
0.002486	0.003084	0.032359	0.138056	
0.002534	0.002970	0.031382	0.141145	
0.002907	0.003315	0.020879	0.144097	
0.002778	0.003217	0.039750	0.142430	
0.002715	0.003231	-0.022701	0.142519	
0.002788	0.003136	0.030848	0.137275	
0.002692	0.003065	0.021637	0.139448	
0.003029	0.003413	0.014559	0.146446	
0.002658	0.003011	0.043798	0.140431	
0.003226	0.003459	-0.007069	0.152836	
0.002932	0.003526	0.015646	0.135267	
0.003477	0.003863	0.042278	0.178895	
0.002715	0.003136	0.062236	0.154320	
0.003042	0.003367	0.012512	0.138843	
0.002757	0.003160	0.031605	0.145772	
0.002652	0.003053	0.028806	0.137778	
0.002787	0.003196	0.028227	0.136339	
0.002669	0.003137	0.027592	0.131693	
0.002495	0.002960	0.039181	0.161854	
0.002669	0.003062	0.031826	0.135027	
0.002550	0.003022	0.007484	0.137390	
0.002948	0.003466	0.033106	0.137200	
0.002608	0.003163	0.033083	0.132775	
0.002609	0.003084	0.077076	0.143828	
0.002790	0.003283	0.058753	0.140530	
0.002530	0.003009	0.064939	0.142327	
0.002717	0.003360	0.053846	0.138825	
0.002652	0.003076	0.058891	0.132640	
0.002682	0.003227	0.070258	0.147640	
0.002675	0.003182	0.028648	0.125450	
0.002670	0.003192	0.074605	0.149253	
0.002768	0.003154	0.068325	0.145552	
0.002736	0.003205	0.044075	0.156585	
0.002848	0.003297	0.079994	0.139341	
0.002749	0.003159	0.067600	0.154793	
0.002794	0.003160	0.059001	0.135650	
0.002884	0.003278	0.067483	0.145942	
0.002809	0.003179	0.080986	0.141682	
0.003074	0.003391	0.052658	0.138427	
0.002851	0.003354	0.074789	0.128702	
0.002570	0.003126	0.066009	0.129297	
0.002905	0.003300	0.083897	0.131653	
0.003094	0.003494	0.046656	0.148887	
0.002529	0.003182	0.023463	0.132400	
0.002686	0.003196	0.034147	0.132767	
0.002849	0.003340	0.052886	0.154524	
0.002683	0.003134	0.059436	0.136566	
0.002900	0.003249	0.025684	0.141489	
0.002475	0.003147	0.014033	0.128731	
0.002676	0.003195	0.020522	0.141574	
0.002741	0.003178	0.052573	0.135373	
0.002618	0.003049	0.010751	0.127158	
0.002438	0.002851	0.021192	0.141908	
0.002595	0.003075	0.040183	0.136005	
0.002481	0.002897	-0.000135	0.135345	
0.002388	0.002732	0.045040	0.132562	
0.002838	0.003197	0.025872	0.139949	
0.002633	0.002897	0.017704	0.135637	
0.002307	0.002778	0.004907	0.135171	
0.002883	0.003429	0.005661	0.140114	
0.002772	0.003043	0.033444	0.131853	
0.002701	0.003156	-0.005815	0.133794	
0.002747	0.003229	0.042887	0.142302	
0.002956	0.003425	0.024829	0.129018	
0.002646	0.003146	0.038784	0.127502	
0.002652	0.003120	0.063044	0.144240	
0.002639	0.003165	0.046861	0.128696	
0.002544	0.002992	0.074246	0.126104	
0.002804	0.003056	0.045788	0.142536	
0.002620	0.003143	0.044674	0.145616	
0.002738	0.003109	0.049141	0.137956	
0.002548	0.002937	0.042112	0.134065	
0.002902	0.003412	0.016454	0.139433	
0.002734	0.003179	0.031256	0.121769	
0.002879	0.003131	0.037930	0.132072	
0.002640	0.003008	-0.014146	0.123858	
0.002395	0.002860	-0.006928	0.121086	
0.002803	0.003173	0.004648	0.140004	
0.002828	0.003330	-0.001287	0.135834	
0.002647	0.003210	-0.001299	0.140920	
0.002614	0.002976	0.021770	0.128922	
0.002694	0.003059	-0.026318	0.132211	
0.002805	0.003335	-0.029336	0.136758	
0.002881	0.003426	-0.038224	0.131766	
0.002756	0.003085	-0.001340	0.125075	
0.002324	0.002829	-0.004606	0.124776	
0.002899	0.003259	0.008025	0.130174	
0.002875	0.003247	0.015397	0.144790	
0.002847	0.003248	0.007572	0.155577	
0.002921	0.003398	0.021571	0.150076	
0.002504	0.003037	0.055782	0.142031	
0.002502	0.002982	-0.007639	0.138716	
0.002629	0.003089	0.021517	0.140972	
0.002544	0.002955	0.000632	0.130637	
0.002595	0.002942	0.024904	0.134517	
0.003325	0.004017	0.008905	0.133642	
0.002586	0.003090	0.048713	0.129375	
0.002484	0.002925	0.005082	0.124618	
0.002782	0.003136	0.034922	0.149608	
0.003230	0.003526	0.018121	0.152276	
0.002735	0.003154	0.037523	0.140627	
0.002635	0.003111	0.039327	0.129313	
0.003042	0.003365	0.045533	0.140763	
0.002509	0.003040	0.084043	0.141271	
0.002692	0.003275	0.065897	0.142487	
0.002754	0.003129	0.061884	0.150338	
0.002584	0.002954	0.071618	0.137408	
0.002977	0.003403	0.095801	0.131658	
0.002730	0.003125	0.104296	0.150689	
0.002791	0.003064	0.089331	0.129495	
0.002828	0.003266	0.094898	0.153197	
0.003247	0.003604	0.091723	0.149832	
0.002791	0.003218	0.091016	0.147602	
0.002938	0.003394	0.071003	0.133758	
0.002530	0.002994	0.119491	0.123340	
0.002830	0.003354	0.101406	0.146921	
0.002879	0.003216	0.095605	0.139609	
0.002805	0.003293	0.087718	0.130383	
0.002754	0.003207	0.103487	0.128945	
0.002582	0.003071	0.096998	0.134629	
0.002934	0.003250	0.081977	0.134062	
0.002845	0.003234	0.113702	0.135155	
0.002631	0.003105	0.072251	0.130653	
0.002874	0.003260	0.076117	0.142971	
0.003186	0.003463	0.061018	0.140089	
0.002698	0.003007	0.047681	0.145691	
0.003131	0.003442	0.046240	0.149081	
0.002918	0.003191	0.009181	0.139219	
0.002887	0.003187	0.006881	0.132860	
0.002627	0.003117	-0.004983	0.130111	
0.002753	0.003178	0.018566	0.131414	
0.002851	0.003306	0.038222	0.135681	
0.003039	0.003300	0.032474	0.158350	
0.002877	0.003283	-0.016583	0.143652	
0.002542	0.003000	0.002623	0.139928	
0.003044	0.003385	0.005007	0.148762	
0.003021	0.003505	-0.002405	0.150288	
0.002753	0.003091	0.016318	0.133237	
0.002896	0.003100	0.021588	0.146692	
0.002570	0.002908	0.005174	0.130625	
0.002375	0.002803	0.000881	0.135266	
0.002865	0.003261	0.007046	0.126563	
0.002995	0.003621	-0.009313	0.153223	
0.002821	0.003245	0.025235	0.126740	
0.002745	0.003103	0.032596	0.133968	
0.002865	0.003242	-0.004478	0.146172	
0.002671	0.003143	-0.024855	0.141214	
0.002761	0.003312	0.021855	0.144404	
0.003009	0.003341	-0.009064	0.141320	
0.002955	0.003301	0.025363	0.144762	
0.002621	0.002905	0.011503	0.132568	
0.002595	0.003020	0.016163	0.140443	
0.002806	0.003155	0.014682	0.134647	
0.002624	0.003009	0.039967	0.134082	
0.003033	0.003568	0.004743	0.137237	
0.002926	0.003198	0.013903	0.138967	
0.002717	0.003170	0.022137	0.138797	
0.002826	0.003263	0.034335	0.136881	
0.002779	0.003328	0.034092	0.140351	
0.002569	0.002991	0.003843	0.140239	
0.002593	0.003121	0.038763	0.138020	
0.002590	0.002902	0.016674	0.128798	
0.002819	0.003228	0.016385	0.133865	
0.002639	0.003064	0.023358	0.130108	
0.002919	0.003263	0.019875	0.133061	
0.002744	0.003191	0.019149	0.137833	
0.002804	0.003158	0.071893	0.135764	
0.002754	0.003036	0.051239	0.137082	
0.002834	0.003225	0.052318	0.131889	
0.002826	0.003257	0.026989	0.149091	
0.002200	0.002735	0.027749	0.127927	
0.002730	0.003058	0.037784	0.138884	
0.002928	0.003326	0.028517	0.137312	
0.002567	0.002952	0.038331	0.133411	
0.002885	0.003196	0.005803	0.139229	
0.002531	0.002927	0.058665	0.130674	
0.002876	0.003031	0.047446	0.134449	
0.002664	0.002946	0.028283	0.126133	
0.002566	0.002915	0.018164	0.128225	
0.002661	0.002991	0.003215	0.138466	
0.003141	0.003273	0.030392	0.153463	
0.002518	0.002998	0.028591	0.129079	
0.002710	0.003265	0.002411	0.121319	
0.002816	0.003069	0.017316	0.135623	
0.002711	0.003025	0.022354	0.126733	
0.002766	0.003146	0.017152	0.138196	
0.002740	0.003120	0.038330	0.134855	
0.002919	0.003300	0.051209	0.126933	
0.002349	0.002813	0.040214	0.123344	
0.002645	0.003044	0.041656	0.124726	
0.002430	0.002912	0.011295	0.121270	
0.002760	0.003184	-0.005991	0.124261	
0.002378	0.002825	0.027554	0.125229	
0.002697	0.003070	0.046774	0.140548	
0.002723	0.003140	0.023717	0.137716	
0.002717	0.003071	0.009530	0.148701	
0.002463	0.002980	0.035240	0.139934	
0.002454	0.002844	0.000029	0.138759	
0.002670	0.003162	0.048863	0.156612	
0.002532	0.003008	0.016576	0.135914	
0.002515	0.002917	0.009326	0.142187	
0.002683	0.003203	0.035348	0.139811	
0.002708	0.003259	0.074261	0.135073	
0.002573	0.002919	0.037024	0.137586	
0.002685	0.003156	0.072483	0.136965	
0.002817	0.003187	0.058072	0.131471	
0.002730	0.003117	0.036427	0.140271	
0.002786	0.003176	0.048839	0.155885	
0.002805	0.003208	0.072998	0.133816	
0.002821	0.003278	0.050107	0.139429	
0.003114	0.003379	0.023486	0.140617	
0.002570	0.002992	0.031922	0.124557	
0.003092	0.003665	0.046797	0.132248	
0.002753	0.003208	0.053768	0.124232	
0.002705	0.003357	0.056080	0.135199	
0.003017	0.003412	0.018080	0.148967	
0.002738	0.003147	0.058986	0.130869	
0.002820	0.003220	0.034283	0.133832	
0.002630	0.003126	0.059537	0.132566	
0.002669	0.003083	0.086867	0.138895	
0.002703	0.003177	0.045938	0.120815	
0.002540	0.002888	0.049207	0.130587	
0.002614	0.002967	0.042805	0.137630	
0.002863	0.003395	0.060049	0.135318	
0.002933	0.003398	0.021649	0.133988	
0.002800	0.003139	0.061425	0.144231	
0.002612	0.002991	0.095831	0.143600	
0.002466	0.002742	0.069363	0.139793	
0.002658	0.003064	0.062008	0.127938	
0.002861	0.003248	0.050088	0.128344	
0.002693	0.003146	0.042978	0.147811	
0.002649	0.002956	0.084981	0.138745	
0.002863	0.003299	0.059770	0.139155	
0.002800	0.003171	0.050363	0.128847	
0.002671	0.003194	0.064753	0.130385	
0.002791	0.003228	0.068579	0.133156	
0.002787	0.003182	0.016531	0.150254	
0.002658	0.003081	0.030331	0.128921	
0.002574	0.003089	0.038720	0.127923	
0.002991	0.003401	0.050668	0.136195	
0.002547	0.003017	0.033701	0.131320	
0.002536	0.003053	0.045320	0.126017	
0.002802	0.003366	0.069891	0.137275	
0.002695	0.003066	0.023530	0.138822	
0.002608	0.003095	0.003414	0.129436	
0.002672	0.003276	0.027095	0.143084	
0.002604	0.003136	0.033493	0.122897	
0.002970	0.003196	0.031479	0.138143	
0.002716	0.003180	0.012134	0.134289	
0.002604	0.003015	0.048930	0.135163	
0.002836	0.003296	0.012046	0.132163	
0.002601	0.003034	0.042716	0.120368	
0.002575	0.003056	0.018262	0.134975	
0.002735	0.003084	0.081742	0.121149	
0.002498	0.003003	0.027366	0.124941	
0.002753	0.003213	0.049223	0.124221	
0.002803	0.003242	0.048035	0.125242	
0.002650	0.003081	0.027594	0.134927	
0.002966	0.003237	0.029720	0.122234	
0.002501	0.003025	0.067587	0.126351	
0.002628	0.003155	0.079269	0.122539	
0.002796	0.003078	0.063968	0.127502	
0.002468	0.002923	0.019989	0.121945	
0.002701	0.003202	0.003777	0.124041	
0.003087	0.003345	0.062861	0.145448	
0.002811	0.003310	-0.004332	0.137188	
0.002394	0.002809	0.012342	0.133388	
0.002791	0.003173	0.023757	0.131038	
0.002568	0.002853	0.004398	0.143385	
0.002373	0.002806	-0.006780	0.127754	
0.002454	0.003004	0.012017	0.131426	
0.002817	0.003122	0.006469	0.125225	
0.002718	0.003238	-0.001959	0.134491	
0.002919	0.003257	0.016562	0.138827	
0.002716	0.003108	0.031361	0.125754	
0.002904	0.003288	-0.003541	0.137264	
0.002858	0.003454	0.009737	0.131036	
0.002795	0.003132	-0.020246	0.134092	
0.002939	0.003351	-0.011416	0.137984	
0.002570	0.003220	0.002085	0.122366	
0.002699	0.003265	0.002195	0.134303	
0.002776	0.003152	-0.010878	0.127515	
0.002574	0.002997	0.021722	0.132200	
0.002807	0.003278	0.037631	0.129224	
0.003115	0.003458	0.002160	0.139098	
0.002842	0.003352	0.015347	0.159209	
0.002608	0.003037	0.046468	0.137754	
0.002733	0.003381	0.044683	0.143072	
0.002667	0.003159	0.061234	0.135392	
0.002895	0.003283	0.036529	0.130308	
0.002542	0.003126	0.046318	0.134682	
