2d_loss   	3d_loss   	adv_loss   	temporal_loss   	
0.359787	0.446143	3.214648	2.884414	
0.464464	0.616767	3.191790	2.628023	
0.356879	0.661692	2.875189	2.690203	
0.358062	0.510788	3.234772	2.725199	
0.287692	0.478592	2.997470	2.615473	
0.403317	0.704146	2.931695	2.499781	
0.434334	0.667284	3.023506	2.917952	
0.301908	0.672625	2.796562	2.550770	
0.255397	0.704308	3.009395	2.802911	
0.527931	0.606347	3.250794	2.849519	
0.476484	0.735497	3.208163	2.780301	
0.470136	0.611133	3.184213	2.917546	
0.301275	0.649531	3.000914	2.687433	
0.414090	0.591006	3.182939	2.833733	
0.373419	0.577746	2.937448	2.843003	
0.430332	0.655585	2.955954	2.587938	
0.484916	0.605938	3.011436	2.951729	
0.270233	0.535219	3.200547	2.808653	
0.407970	0.632546	3.241164	2.654586	
0.400424	0.597611	3.116507	2.704062	
0.407048	0.746622	2.970407	2.659157	
0.531117	0.646561	3.033250	2.927697	
0.283521	0.478807	3.064112	2.654633	
0.383710	0.499860	2.960728	2.740552	
0.300093	0.447226	2.907553	2.653147	
0.465417	0.502360	3.006349	2.804417	
0.342596	0.492560	3.172074	2.809062	
0.314370	0.610299	3.043531	2.807830	
0.335855	0.549910	3.051816	2.846113	
0.330596	0.560316	3.225920	2.829942	
0.488841	0.585942	3.107455	2.859951	
0.202246	0.503531	2.983078	2.672341	
0.326304	0.562321	3.293765	2.780908	
0.289678	0.540494	3.146053	2.759504	
0.283721	0.536724	3.223224	2.482302	
0.354859	0.642051	2.964438	2.585886	
0.314986	0.479988	3.037742	2.597443	
0.249248	0.481100	2.862685	2.483283	
0.240415	0.620919	2.995151	2.577205	
0.268966	0.536199	2.950315	2.343551	
0.380228	0.524867	3.325736	2.723038	
0.297079	0.508120	3.190541	2.513862	
0.320127	0.585425	3.296979	2.706523	
0.295505	0.679272	2.996624	2.364789	
0.370008	0.637183	3.434403	2.645535	
0.306721	0.633599	3.194126	2.444803	
0.347089	0.529437	3.306561	2.859512	
0.414643	0.605462	3.441173	2.736239	
0.477020	0.537159	3.541721	2.837757	
0.370593	0.627937	3.170390	2.626417	
0.364990	0.637187	3.185580	2.443711	
0.402003	0.716545	3.133819	2.493948	
0.469127	0.603693	3.311586	2.742912	
0.429647	0.552034	3.240685	2.567376	
0.436192	0.588903	3.220267	2.725576	
0.408289	0.544848	3.276644	2.849755	
0.509492	0.583055	3.227637	2.684406	
0.313699	0.634864	3.028585	2.245215	
0.354192	0.591128	3.019923	2.357270	
0.481094	0.776944	3.097626	2.363837	
0.357373	0.509221	2.931906	2.474493	
0.429301	0.589747	2.859454	2.606077	
0.329443	0.571512	2.695836	2.458035	
0.382770	0.530058	3.027944	2.729159	
0.393415	0.778404	3.007377	2.551903	
0.480970	0.680986	3.074119	2.550700	
0.379644	0.512443	2.921648	2.789788	
0.345074	0.648134	2.801247	2.503143	
0.277086	0.563643	2.856043	2.732402	
0.323549	0.432973	2.884394	2.650136	
0.254845	0.451914	2.864400	2.724571	
0.511544	0.653175	2.908461	2.922814	
0.337007	0.468862	2.820370	2.546344	
0.322033	0.496862	2.692575	2.676650	
0.230111	0.514627	2.795537	2.662333	
0.420563	0.513490	3.182215	2.532165	
0.316387	0.625717	3.086629	2.435438	
0.413821	0.572291	3.077719	2.405396	
0.269663	0.442673	3.130612	2.478063	
0.322196	0.631831	3.173620	2.527402	
0.218806	0.518593	2.997466	2.521709	
0.333168	0.499061	3.104177	2.681259	
0.253658	0.475387	3.033901	2.644163	
0.320954	0.498128	3.143836	2.436652	
0.317901	0.501757	3.333468	2.742857	
0.312808	0.529002	3.111846	2.893679	
0.257279	0.503464	3.112975	2.795391	
0.342171	0.557802	3.247982	2.880353	
0.355048	0.655125	3.189776	2.942794	
0.366558	0.538906	3.493249	2.973496	
0.262349	0.430265	3.457643	2.957633	
0.290070	0.422217	3.727481	3.167035	
0.445778	0.463598	3.603084	3.049168	
0.270479	0.478012	3.437096	2.818045	
0.228280	0.570270	3.172607	2.743729	
0.303486	0.396687	3.297336	2.631664	
0.375099	0.512514	3.520536	2.680406	
0.366543	0.569872	3.286100	2.611201	
0.305300	0.506191	3.341482	2.595310	
0.296896	0.524645	3.405299	2.723680	
0.301537	0.437708	3.361323	2.713764	
0.574570	0.571264	3.306785	2.802988	
0.310478	0.490776	3.524545	2.830705	
0.274953	0.433909	3.363643	2.881817	
0.259688	0.544636	3.164143	2.530345	
0.405606	0.475167	3.377746	2.802533	
0.212646	0.392766	3.212343	2.824279	
0.228968	0.399489	2.987962	2.568011	
0.222321	0.494930	2.961017	2.732654	
0.286615	0.400860	3.156148	3.027105	
0.295776	0.445278	3.094581	2.612293	
0.275494	0.429258	3.079451	2.482010	
0.264635	0.405363	2.946843	2.768938	
0.318007	0.469211	2.893157	2.708916	
0.244260	0.469150	2.781153	2.491878	
0.274366	0.374517	3.054202	2.702026	
0.344143	0.502196	2.889582	2.736807	
0.185842	0.577813	2.818005	2.357680	
0.239350	0.455936	2.947241	2.582969	
0.229488	0.507618	2.747719	2.258938	
0.330521	0.486884	2.935529	2.725493	
0.270104	0.480893	2.835778	2.566918	
0.221372	0.371778	2.891241	2.739928	
0.324836	0.541158	2.843487	3.026673	
0.382607	0.466875	3.220373	2.845441	
0.291246	0.416401	3.182058	2.666549	
0.230469	0.508170	3.238807	2.565482	
0.237049	0.443026	3.264224	2.744226	
0.357100	0.502520	3.126013	2.935276	
0.296650	0.491315	3.148206	2.741633	
0.304245	0.473451	3.230323	2.579798	
0.202973	0.391372	3.059584	2.440611	
0.322275	0.456879	3.011024	2.551328	
0.246104	0.413409	3.066066	2.422334	
0.295886	0.414552	3.269015	2.530913	
0.327433	0.502387	3.071190	2.472223	
0.291654	0.487447	3.195146	2.589287	
0.273413	0.377222	3.374017	2.710654	
0.339595	0.468691	3.609834	2.445612	
0.314772	0.393005	3.499900	2.855580	
0.295887	0.401560	3.397572	2.681808	
0.247293	0.393094	3.166625	2.556577	
0.311085	0.475370	3.413073	2.355649	
0.424469	0.464194	3.262990	2.711654	
0.269874	0.384101	3.353875	2.723857	
0.299132	0.486921	3.158413	2.648853	
0.247495	0.652587	3.076390	2.791553	
0.238985	0.460209	3.377393	2.642097	
0.350111	0.491504	3.659929	2.916594	
0.267416	0.497659	3.391252	2.699798	
0.174159	0.366991	3.628342	2.729082	
0.316900	0.479133	3.431947	2.604981	
0.254704	0.387022	3.513544	2.600627	
0.310145	0.485687	3.345169	2.713113	
0.267363	0.401915	3.510620	2.779863	
0.260282	0.531456	3.451012	2.745697	
0.322865	0.469811	3.546396	2.779594	
0.409366	0.484443	3.216661	2.635325	
0.331250	0.453972	3.383111	2.819127	
0.254322	0.523647	3.056585	2.780733	
0.258803	0.619648	3.138652	2.773973	
0.347525	0.669399	3.307904	2.469557	
0.403436	0.593276	3.496241	2.751564	
0.283860	0.556933	3.344477	2.799766	
0.353821	0.541145	3.112525	3.158423	
0.422052	0.586594	3.208848	3.209148	
0.391301	0.924663	2.975812	3.113827	
0.342336	0.581177	3.182295	2.790965	
0.392652	0.557701	3.198684	3.026798	
0.494766	0.520159	3.283012	2.801683	
0.438675	0.813701	3.096285	2.761022	
0.513395	0.632562	3.226142	2.942177	
0.438931	0.592015	3.396002	2.669606	
0.526693	0.746177	3.265213	2.844645	
0.285409	0.560425	3.157532	2.451272	
0.508079	0.830312	3.372126	2.675784	
0.344111	0.554013	3.377631	2.685161	
0.345441	0.648516	3.280935	2.525790	
0.332194	0.504889	3.230640	2.872074	
0.364405	0.618449	3.167594	2.625276	
0.346400	0.650800	3.165422	2.744810	
0.361419	0.706696	3.200328	2.579336	
0.394714	0.613006	3.175483	2.621055	
0.361510	0.595235	3.348438	2.420661	
0.417847	0.670905	3.317709	2.677711	
0.335844	0.667881	3.325443	2.617261	
0.413760	0.615281	3.400579	2.657037	
0.317196	0.625188	3.505311	2.703656	
0.466589	0.919169	3.458455	2.866289	
0.301171	0.514269	3.292182	2.679600	
0.272040	0.509356	3.092407	2.765018	
0.392072	0.466230	3.500030	2.735686	
0.331828	0.588786	3.396690	2.328900	
0.332402	0.496831	3.203475	2.618448	
0.289329	0.514727	3.420216	2.545874	
0.363112	0.477708	3.411250	2.427359	
0.321676	0.520664	3.484615	2.410245	
0.307544	0.546513	3.469859	2.464128	
0.262553	0.555498	3.288175	2.422932	
0.276975	0.560301	3.205124	2.439846	
0.244366	0.464300	3.317093	2.388514	
0.308475	0.439463	3.065563	2.465423	
0.376833	0.534250	2.843017	2.630692	
0.295869	0.526982	3.072162	2.809504	
0.290975	0.484762	2.974864	2.976068	
0.233883	0.615500	2.731862	2.635666	
0.407415	0.580098	3.201883	2.885224	
0.367032	0.460857	2.911229	2.642004	
0.336572	0.611178	2.701579	2.640978	
0.332151	0.671899	2.859852	2.550777	
0.339836	0.488267	2.660686	2.742867	
0.344943	0.446249	2.672732	2.582583	
0.354469	0.687351	3.010834	2.910699	
0.344852	0.618219	2.626895	2.570073	
0.343279	0.659813	2.807687	2.758098	
0.445159	0.618108	2.616185	2.332859	
0.349904	0.480799	2.638282	2.381393	
0.336721	0.529896	2.837791	2.515704	
0.395845	0.552078	2.695832	2.643265	
0.325683	0.751431	2.796149	2.446560	
0.388010	0.576293	2.943835	2.821599	
0.267574	0.660135	3.100903	2.455900	
0.335354	0.435613	3.058872	2.617150	
0.374871	0.513701	2.786535	2.511999	
0.364858	0.592944	3.040160	2.641130	
0.317835	0.662852	2.706295	2.649382	
0.282892	0.505776	2.810035	2.371239	
0.252338	0.476357	2.892200	2.886763	
0.337753	0.640290	3.178818	2.714452	
0.366483	0.522599	2.891590	2.587223	
0.265801	0.423439	2.991966	2.542413	
0.242229	0.516276	2.967321	2.511309	
0.310619	0.481375	3.318556	2.670311	
0.322084	0.437266	3.384567	2.520717	
0.301300	0.463138	3.164228	2.612340	
0.360863	0.589545	3.101892	2.760664	
0.314044	0.586902	3.104901	2.640049	
0.337728	0.432526	3.341880	2.820844	
0.268231	0.420642	3.117164	2.753074	
0.230285	0.397008	3.054548	2.477000	
0.197910	0.519420	2.889003	2.643527	
0.352393	0.561943	3.566805	2.946630	
0.279829	0.400792	3.310583	2.775520	
0.321615	0.430585	3.385156	3.046305	
0.324000	0.430690	3.261236	2.827105	
0.327572	0.459377	3.417546	2.719400	
0.255376	0.611393	3.207568	3.057227	
0.313838	0.418497	3.268031	2.656932	
0.375498	0.388887	3.466706	2.937632	
0.281870	0.469609	3.005702	2.351986	
0.258997	0.559533	3.195737	2.541000	
0.349106	0.471522	3.283242	2.844447	
0.318370	0.347710	3.233261	2.714435	
0.227035	0.451007	2.941297	2.564344	
0.285871	0.504763	3.209783	2.467778	
0.247577	0.448332	3.249998	2.689191	
0.263240	0.385801	3.229349	2.563590	
0.270859	0.368684	3.310315	2.451532	
0.212407	0.429263	3.099297	2.541209	
0.312861	0.387582	3.295719	2.761267	
0.249137	0.387124	3.174053	2.655878	
0.398622	0.446006	3.053876	2.785861	
0.228785	0.386626	2.982012	2.816907	
0.413803	0.458289	2.989197	2.935983	
0.249547	0.402378	3.049807	2.974783	
0.390606	0.460165	2.997700	2.915589	
0.259577	0.552500	2.966932	2.427288	
0.261198	0.338055	3.104320	2.591056	
0.267213	0.490813	3.065848	2.716206	
0.289832	0.434259	2.966508	2.773983	
0.280324	0.439891	3.080475	2.476751	
0.275079	0.621673	2.961103	2.595375	
0.469616	0.479864	3.022909	2.733838	
0.332291	0.534719	3.108837	2.636341	
0.288692	0.443503	3.118183	2.649934	
0.301075	0.521036	3.166650	2.492383	
0.289437	0.516388	3.031360	2.408018	
0.341891	0.446080	3.334347	2.471873	
0.225710	0.568339	3.016917	2.385984	
0.232570	0.513471	2.916469	2.442887	
0.276740	0.488910	3.181395	2.665987	
0.227031	0.460361	2.913595	2.356907	
0.380698	0.474512	3.204846	2.717717	
0.341842	0.505613	3.176126	2.840454	
0.294970	0.395057	3.172019	2.406854	
0.260046	0.411635	3.217427	2.467315	
0.237697	0.394616	3.029459	2.466396	
0.283096	0.465471	3.154282	2.593547	
0.255870	0.428753	3.172203	2.700112	
0.256036	0.455109	3.285803	2.795200	
0.286267	0.376979	3.016333	2.606066	
0.248961	0.482709	3.145533	2.721526	
0.278483	0.427254	3.092095	2.521466	
0.237534	0.354976	3.171643	2.628570	
0.319933	0.532000	3.285100	2.687495	
0.209577	0.425301	3.168023	2.457550	
0.387298	0.480436	3.263600	2.819993	
0.210638	0.402604	2.948035	2.636203	
0.354742	0.409604	3.225890	2.930865	
0.308847	0.412704	3.306592	2.851354	
0.306767	0.461522	2.932637	2.602685	
0.271140	0.388869	3.190962	2.690043	
0.253527	0.435446	3.046117	2.706911	
0.237441	0.406807	3.146361	2.548835	
0.309600	0.353264	3.410836	2.541471	
0.307973	0.426856	3.310575	2.814205	
0.210531	0.401644	3.039157	2.681271	
0.317078	0.494887	3.268330	2.829639	
0.325238	0.381794	3.224700	2.710199	
0.191235	0.520729	3.128639	2.597718	
0.245161	0.436010	3.229447	2.725622	
0.240525	0.500424	3.196362	2.744985	
0.231958	0.427557	2.970825	2.506825	
0.205488	0.424559	2.949061	2.444108	
0.359989	0.478412	3.056888	2.904255	
0.360697	0.437345	3.392274	2.920404	
0.294475	0.423240	2.983356	2.504244	
0.254343	0.583665	2.859151	2.680564	
0.237618	0.532333	2.882182	2.606671	
0.361820	0.487874	2.995415	2.713809	
0.211568	0.401671	2.623535	2.518295	
0.370848	0.477705	2.922896	2.654336	
0.371121	0.509905	2.976619	2.847032	
0.240406	0.357341	2.870266	2.527633	
0.289706	0.387429	2.759961	2.626310	
0.309830	0.492710	2.824403	2.608723	
0.266707	0.352697	2.690182	2.682830	
0.235722	0.434921	2.850940	2.572937	
0.247104	0.453525	3.126594	2.410769	
0.487120	0.528484	3.094929	2.783920	
0.255323	0.490006	2.981840	2.607231	
0.334416	0.469601	2.834806	2.576796	
0.383421	0.566224	2.822548	2.628952	
0.248280	0.397221	3.000695	2.515759	
0.329245	0.593511	3.115500	2.361373	
0.214996	0.398982	2.974485	2.363409	
0.243004	0.427356	3.061666	2.415590	
0.299075	0.390660	3.118610	2.576359	
0.311938	0.436174	2.904293	2.451759	
0.236769	0.513136	2.842306	2.545341	
0.386956	0.523034	2.909193	2.722896	
0.211096	0.417279	2.912666	2.562260	
0.215206	0.376366	2.819814	2.579757	
0.231522	0.378103	3.013424	2.832510	
0.282268	0.366711	2.941326	2.768581	
0.251275	0.360257	3.193483	2.775782	
0.266792	0.424413	2.885632	2.394010	
0.197034	0.411659	2.913776	2.512242	
0.307397	0.431815	2.977317	2.928341	
0.210046	0.409732	2.681916	2.578230	
0.251714	0.506220	2.826928	2.672958	
0.343924	0.558909	2.926680	2.668695	
0.346987	0.513510	3.013538	2.750864	
0.257769	0.481930	2.791332	2.518447	
0.527272	0.563303	3.138894	2.715108	
0.273938	0.507332	3.058728	2.685986	
0.268327	0.444016	2.989200	2.440897	
0.305993	0.475233	3.163609	2.741114	
0.307147	0.428697	3.059480	2.708289	
0.345481	0.401996	3.100627	2.720605	
0.277861	0.448539	2.903916	2.623432	
0.287866	0.471481	2.854681	2.619875	
0.226960	0.463307	2.938508	2.720383	
0.324695	0.421294	3.188927	2.927272	
0.258695	0.431583	3.011836	2.555071	
0.277941	0.434447	3.181611	2.830984	
0.257389	0.538619	2.931274	2.876555	
0.294866	0.378798	3.176829	2.891183	
0.280196	0.432166	2.923962	2.744579	
0.302318	0.408486	2.937951	2.681434	
0.278246	0.527106	2.978923	2.615114	
0.295696	0.471203	2.991617	2.782836	
0.187049	0.470791	2.835599	2.564902	
0.160103	0.442032	2.912024	2.767092	
0.283261	0.406639	3.140133	2.761153	
0.268026	0.475696	3.162021	2.682252	
0.283117	0.328875	3.236063	3.006843	
0.260442	0.371285	2.945889	2.757587	
0.263440	0.396541	2.988411	2.495393	
0.246230	0.373426	3.190938	2.810671	
0.242163	0.363467	3.086912	2.894706	
0.256911	0.467919	3.128962	2.626393	
0.271807	0.391929	3.196049	2.893162	
0.262329	0.448328	3.220481	2.711376	
0.224038	0.459870	3.090642	2.627293	
0.236775	0.396830	2.975906	2.753769	
0.276858	0.566970	3.190061	2.523144	
0.210292	0.378985	3.432967	2.812676	
0.251889	0.430619	3.238684	2.821583	
0.296073	0.446858	3.210643	2.477632	
0.257304	0.344032	3.281897	2.660010	
0.234721	0.429648	3.084539	2.385286	
0.248917	0.437164	3.322786	2.330013	
0.284231	0.410636	3.227173	2.516086	
0.207330	0.376182	3.055748	2.566426	
0.274845	0.423737	3.102818	2.408302	
0.240864	0.367304	3.342515	2.259660	
0.180914	0.440266	2.850057	2.238890	
0.163987	0.407900	3.179600	2.239560	
0.210301	0.416676	3.102778	2.557088	
0.320807	0.452657	3.157382	2.892128	
0.306217	0.404581	2.974633	2.357435	
0.289099	0.485921	3.014262	2.676741	
0.259946	0.461930	3.013020	2.543730	
0.323280	0.459943	2.939812	2.651233	
0.305027	0.542446	3.086588	2.669172	
0.324147	0.452083	3.223400	2.402665	
0.370806	0.360671	3.143312	2.522954	
0.281785	0.482661	3.169874	2.679179	
0.320662	0.445688	3.568950	2.851089	
0.326747	0.528735	3.378770	2.916133	
0.286059	0.499295	3.271818	2.389117	
0.266884	0.483040	3.190009	2.559974	
0.190671	0.491580	3.130694	2.553488	
0.231255	0.399259	3.171918	2.900045	
0.254585	0.510390	3.084476	2.992817	
0.250749	0.341162	3.448636	2.791572	
0.257146	0.390384	3.115690	2.626842	
0.216754	0.412823	2.960699	2.720890	
0.211230	0.319594	3.328671	2.730673	
0.225263	0.464508	3.261477	2.731122	
0.181702	0.440738	3.076004	2.681148	
0.198858	0.361104	3.413194	2.779448	
0.255701	0.361826	3.316213	2.843010	
0.284168	0.429570	3.206213	2.703365	
0.239025	0.436352	3.283862	2.507560	
0.315466	0.396959	3.313480	2.474517	
0.202940	0.411762	3.129852	2.539594	
0.231666	0.434981	3.084953	2.617733	
0.266667	0.377384	3.079350	2.599374	
0.235342	0.349792	3.198369	2.731042	
0.219019	0.291239	3.008573	2.494904	
0.239206	0.338818	3.123198	2.485806	
0.288075	0.405582	2.897824	2.413239	
0.227955	0.434351	3.012457	2.308603	
0.236500	0.433758	2.918074	2.402657	
0.338913	0.414024	3.095938	2.477300	
0.213476	0.366218	2.938293	2.582748	
0.182581	0.349611	2.961994	2.765253	
0.248945	0.569267	3.308177	2.808840	
0.219554	0.416977	3.074690	2.778808	
0.271555	0.434693	3.299838	2.545847	
0.226320	0.335575	3.233599	2.602879	
0.191847	0.368814	3.113528	2.382926	
0.330574	0.434710	3.336322	2.616446	
0.206095	0.413372	3.179513	2.637913	
0.259065	0.340358	3.207644	2.950872	
0.258907	0.513459	3.248051	2.885318	
0.214622	0.393544	3.155683	2.716753	
0.451369	0.480085	3.276022	2.892646	
0.305523	0.401358	3.377442	2.798671	
0.251933	0.383867	3.076475	2.842518	
0.215378	0.370929	3.055308	2.852060	
0.280183	0.394390	3.200221	2.995517	
0.244205	0.493236	3.050975	2.518311	
0.293589	0.460140	3.241603	2.703712	
0.329983	0.425598	3.330017	2.895166	
0.239830	0.433762	3.038336	2.703984	
0.263295	0.402344	3.166597	2.534139	
0.265547	0.465160	3.085025	2.675964	
0.260063	0.433305	3.120125	2.858442	
0.268107	0.437242	3.058961	2.779239	
0.269667	0.384321	3.114512	2.506287	
0.204924	0.398189	3.055783	2.609824	
0.192247	0.444048	2.925567	2.628441	
0.250023	0.423217	2.956332	2.437211	
0.233348	0.390534	3.100671	2.846724	
0.246272	0.391371	3.394522	2.786073	
0.253351	0.462801	3.200099	2.660818	
0.316522	0.463318	3.270382	2.552390	
0.219187	0.391298	3.177485	2.663903	
0.315264	0.398354	3.107512	2.564159	
0.294256	0.496048	3.127965	2.562973	
0.285200	0.413081	3.071556	2.549234	
0.237750	0.438273	3.027869	2.507499	
0.277400	0.448795	3.237858	2.479566	
0.334538	0.469618	3.105054	2.902977	
0.413957	0.458056	3.255503	2.645387	
0.327780	0.343973	3.176079	2.656902	
0.299980	0.500127	3.299532	2.463207	
0.430894	0.513453	3.105078	2.798426	
0.268898	0.459173	3.020488	2.606012	
0.268950	0.482274	3.176052	2.666812	
0.328120	0.378278	3.268596	2.857223	
0.241641	0.430465	3.117508	2.738540	
0.233763	0.348073	3.068895	2.734630	
0.279404	0.358587	3.245374	2.836403	
0.228437	0.408807	3.148401	2.637219	
0.317818	0.364121	3.329533	2.570284	
0.317652	0.403781	3.392947	2.725616	
0.181950	0.352215	3.203469	2.750305	
0.255995	0.412389	3.150736	2.834261	
0.247865	0.315544	3.099652	2.854727	
0.237876	0.405293	3.029369	2.642710	
0.226796	0.379536	2.980532	2.452203	
0.286070	0.408729	2.878226	2.696545	
0.241441	0.383300	3.007915	2.582616	
0.237841	0.443009	2.978325	2.663449	
0.212765	0.314739	3.196895	2.713793	
0.299623	0.398501	3.312550	2.654234	
0.288516	0.372110	3.231191	2.840057	
0.328847	0.548388	3.171999	2.720281	
0.262413	0.466789	2.945442	2.761458	
0.210474	0.408206	2.881440	2.470821	
0.251879	0.355506	2.960684	2.639958	
0.260973	0.430143	2.989432	2.607675	
0.229037	0.425202	2.850514	2.445518	
0.255848	0.380533	2.955149	2.762577	
0.287811	0.521976	3.119132	2.847583	
0.342691	0.390682	3.250877	2.942001	
0.253381	0.442103	3.015069	2.630896	
0.246261	0.449632	3.060568	2.841946	
0.250728	0.339362	3.071961	2.755915	
0.305185	0.403002	2.917130	2.578317	
0.282816	0.421744	2.993798	2.547035	
0.162062	0.390200	3.073060	2.471809	
0.296281	0.392122	3.081041	2.735327	
0.305718	0.541314	3.172422	2.491286	
0.292789	0.441674	3.117053	2.490673	
0.390667	0.451804	2.899467	2.385372	
0.290555	0.441094	3.039758	2.467788	
0.225217	0.349182	3.051679	2.506839	
0.301431	0.412601	3.092476	2.525829	
0.252117	0.468439	3.065434	2.591214	
0.226051	0.345061	3.200357	2.638803	
0.217502	0.416970	3.091870	2.502645	
0.171794	0.422028	3.078493	2.369420	
0.267082	0.380131	3.282815	2.275558	
0.266665	0.362734	3.201813	2.623182	
0.290908	0.428516	3.352450	2.439971	
0.168732	0.388187	2.973251	2.387869	
0.255338	0.387390	3.182377	2.516359	
0.219926	0.308227	3.297573	2.592452	
0.195417	0.371535	3.132133	2.474719	
0.242458	0.399878	3.230209	2.497878	
0.244922	0.378392	2.999787	2.658969	
0.331281	0.395194	3.476351	2.766285	
0.205136	0.332727	3.260824	2.644854	
0.239135	0.324231	3.167372	2.621762	
0.183559	0.391293	2.995639	2.548000	
0.206682	0.278908	3.199801	2.727867	
0.227475	0.425434	3.429737	2.620599	
0.244838	0.361904	3.065236	2.572793	
0.201128	0.295284	3.035628	2.738132	
0.222596	0.291298	3.106885	2.857493	
0.252181	0.313484	3.153212	2.809583	
0.195549	0.285717	3.020913	2.874592	
0.250581	0.372874	3.077869	2.713151	
0.285168	0.347625	3.151878	3.034798	
0.256545	0.443577	3.123233	2.805140	
0.278171	0.511124	3.132358	2.989574	
0.218893	0.348728	3.221883	3.069458	
0.267145	0.382992	3.380246	2.911515	
0.218708	0.403019	3.215953	3.012479	
0.251191	0.370228	3.039247	2.774464	
0.204492	0.359839	2.912354	2.734913	
0.188588	0.269825	3.026459	2.509847	
0.146611	0.393320	2.976159	2.821072	
0.197263	0.388273	2.789279	2.782784	
0.198139	0.374161	2.913455	2.998201	
0.277321	0.344082	3.114707	2.907794	
0.256450	0.417828	3.010514	3.106616	
0.183897	0.315236	3.037204	2.694355	
0.253659	0.375065	3.113508	2.641948	
0.299744	0.328908	3.104486	2.846760	
0.200521	0.369197	2.849148	2.771852	
0.312903	0.482802	2.894938	2.768783	
0.239163	0.403582	2.931215	2.675342	
0.255781	0.364354	2.767309	2.559730	
0.336256	0.602957	2.815429	2.745158	
0.362702	0.563953	3.032461	2.380884	
0.215882	0.337541	3.195591	2.581702	
0.232720	0.463058	3.121595	2.280491	
0.197715	0.452016	2.897687	2.373731	
0.257668	0.429644	3.318634	2.661912	
0.242274	0.411375	2.992356	2.576387	
0.291757	0.504001	3.171556	2.567225	
0.308881	0.436969	3.100216	2.718833	
0.461626	0.521209	3.046826	2.882079	
0.328323	0.429225	3.087081	2.587479	
0.225770	0.467816	3.185618	2.545145	
0.216490	0.381202	3.041948	2.614583	
0.316524	0.426290	2.961287	2.774462	
0.265137	0.543631	3.073679	3.026650	
0.316619	0.473726	3.010275	2.995090	
0.374030	0.403266	3.229232	2.917963	
0.312646	0.439406	3.177888	2.804336	
0.208328	0.471929	3.195500	2.829174	
0.240111	0.456372	3.124403	2.758173	
0.212944	0.380416	3.347082	2.680702	
0.247623	0.383543	3.248038	2.645538	
0.263073	0.398668	3.501326	2.721507	
0.308193	0.454965	3.318201	2.809823	
0.242147	0.329037	3.333505	2.835989	
0.210620	0.336971	3.343665	2.677926	
0.217510	0.328239	3.433742	2.838265	
0.312652	0.443519	3.449524	2.887805	
0.233894	0.392096	3.623287	2.889570	
0.269825	0.405246	3.638629	2.764706	
0.255555	0.387535	3.371754	2.569298	
0.253312	0.342484	3.395853	2.541054	
0.288747	0.394380	3.414224	2.615929	
0.211182	0.453289	3.559443	2.484647	
0.297932	0.434582	3.387532	2.539560	
0.288773	0.456898	3.262214	2.730316	
0.250774	0.374675	3.345060	2.640048	
0.272380	0.423019	3.119374	2.572639	
0.268270	0.349315	3.175708	2.846503	
0.307142	0.349095	3.314240	2.764400	
0.248265	0.388947	3.240280	2.538578	
0.198408	0.322847	3.115330	2.505146	
0.225122	0.345286	3.174625	2.516003	
0.301420	0.328710	2.991444	2.529192	
0.189002	0.396962	2.903726	2.788627	
0.291619	0.412831	2.820188	2.910697	
0.173606	0.355616	2.827063	2.542434	
0.302205	0.375496	2.820412	2.604468	
0.339885	0.488615	2.915600	2.678945	
0.244891	0.327105	2.997493	2.734749	
0.192702	0.323151	2.782235	2.488442	
0.234631	0.456752	3.186185	2.705028	
0.237594	0.291407	3.028975	2.790416	
0.183183	0.378914	2.857924	2.591947	
0.234326	0.407527	3.071965	2.709753	
0.222983	0.287182	2.898997	2.818133	
0.190022	0.392668	2.833460	2.448721	
0.235060	0.338270	3.365748	2.766915	
0.241361	0.476284	3.101507	2.803591	
0.235306	0.283017	2.971757	2.718814	
0.269877	0.404029	3.252089	2.742407	
0.251619	0.338538	3.013917	2.579701	
0.230873	0.345489	3.124689	2.644508	
0.185304	0.398697	3.120951	2.294894	
0.226003	0.345770	3.339368	2.496146	
0.284025	0.421394	3.031374	2.504382	
0.258870	0.391515	3.021878	2.589644	
0.207321	0.298240	3.373491	2.489035	
0.240539	0.367205	3.181651	2.540049	
0.212233	0.335870	3.172237	2.438247	
0.153207	0.346083	3.008386	2.387497	
0.243711	0.342984	3.123381	2.324137	
0.223011	0.348870	3.214918	2.509370	
0.145626	0.348398	3.015068	2.555345	
0.215941	0.289168	3.239449	2.741252	
0.280360	0.415927	3.361827	2.628739	
0.179621	0.321549	3.052246	2.524458	
0.192145	0.346462	3.148260	2.742970	
0.337114	0.392888	3.268312	2.658432	
0.265953	0.477053	3.213379	2.866887	
0.228808	0.361595	3.233205	2.702742	
0.322252	0.424434	3.230054	2.666195	
0.233406	0.307079	3.282503	2.785718	
0.163219	0.421520	3.276893	2.862336	
0.375057	0.443138	3.212999	2.876154	
0.233695	0.363767	3.543273	2.829429	
0.242423	0.362069	3.314550	2.726919	
0.219224	0.332707	3.482611	2.861432	
0.249300	0.438810	3.348417	2.696199	
0.229482	0.357383	3.144266	2.782130	
0.293236	0.466586	3.457119	2.873793	
0.222432	0.417424	3.181229	2.765536	
0.225344	0.379692	3.142153	2.635857	
0.274345	0.390852	3.270659	2.674129	
0.238161	0.376964	3.137699	2.810795	
0.173783	0.446640	3.128186	2.755973	
